grammar_name_en,grammar_name_jp,meaning,how_to_use_html,example_1,example_2,source
ni soui nai,に相違ない（にそういない）,Learn Japanese grammar: 【にそういない】(ni soui nai). Meaning: without a doubt; certain; sure.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (casual)</td><td rowspan=""4"">に相違ない</td></tr><tr><td>Noun + （である）</td></tr><tr><td>な-adjective + （である）</td></tr><tr><td>い-adjective</td></tr></tbody></table>","Example #1冷蔵庫に入れていたアイスクリームを食べたのは、娘に相違ない。hintromajiEnglishれいぞうこにいれていたアイスクリームをたべたのは、むすめにそういない。reizouko ni irete ita aisu kuriimu o tabeta nowa, musume ni souinai.I'm certain it was my daughter who ate the ice cream I put in the freezer.",Example #2その情報を漏らしたのは彼女に相違ない。hintromajiEnglishそのじょうほうをもらしたのはかのじょにそういない。sono jouhou o morashita no wa kanojo ni soui nai.The one who leaked that information must be her.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e7%9b%b8%e9%81%95%e3%81%aa%e3%81%84-ni-soui-nai-meaning/
ni suginai,に過ぎない（にすぎない）,Learn Japanese grammar: 【にすぎない】(ni suginai). Meaning: no more than; just; merely; only ~. This is used to emphasize that something is of a lower quality...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (casual)</td><td rowspan=""4"">に過ぎない<br/>に過ぎません</td></tr><tr><td>Noun + (である)</td></tr><tr><td>な-adjective + (である)</td></tr><tr><td>い-adjective</td></tr></tbody></table>",Example #1単に幸運だったにすぎない。hintromajiEnglishたんにこううんだったにすぎない。tannni kouun datta ni suginai.That was just pure luck.,Example #2これはまだ始まりにすぎない。hintromajiEnglishこれはまだはじまりにすぎない。kore wa mada hajimari ni suginai.This is only the beginning.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e9%81%8e%e3%81%8e%e3%81%aa%e3%81%84-ni-suginai-meaning/
ni tomonatte,に伴って（にともなって）,Learn Japanese grammar: 【にともなって】(ni tomonatte). Meaning: as; due to; with; along with; following; accordingly ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (dictionary form)</td><td rowspan=""2"">に伴って<br/>に伴い<br/>に伴う</td></tr><tr><td>Noun</td></tr></tbody></table>","Example #1それに伴って私たちの予定は再度変わるかもしれません。hintromajiEnglishそれにともなってわたしたちのよていはさいどかわるかもしれません。sore ni tomonatte watashi tachi no yotei wa saido kawaru kamo shiremasen.Accordingly, our plans may change again.","Example #2人口が増えるに伴って、いろいろな問題が起こってきた。hintromajiEnglishじんこうがふえるににともなって、いろいろなもんだいがおこってきた。jinkou ga fueru ni tomonatte, iroiro na mondai ga okotte kita.As the population increased, various problems began to occur.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e4%bc%b4%e3%81%a3%e3%81%a6-ni-tomonatte-meaning/
ni tsuke,につけ,Learn Japanese grammar: (ni tsuke). Meaning: every time; whenever; as; whether; in (either case)​.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (dictionary form)</td><td rowspan=""2"">につけ<br/>につけて</td></tr><tr><td>Noun</td></tr></tbody></table>","Example #1その写真を見るにつけ、小学校のころを思い出す。hintromajiEnglishそのしゃしんをみるにつけ、しょうがっこうのころをおもいだす。sono shashin o miru ni tsuke, shougakkou no koro o omoidasu.Whenever I see that photo, I think back to my elementary school days.","Example #2環境汚染のニュースを聞くにつけて、健康への影響に不安を感じる。hintromajiEnglishかんきょうおせんのニュースをきくにつけて、けんこうへのえいきょうにふあんをかんじる。kankyou osen no nyuusu o kiku ni tsukete, kenkou e no eikyō ni fuan o kanjiru.Whenever I hear about environmental pollution on the news I worry about it's effect on our health.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e3%81%a4%e3%81%91%e3%81%a6-ni-tsuke-te-meaning/
ni tsuki,につき,Learn Japanese grammar: (ni tsuki). Meaning: due to; because of; per; each.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun + につき</td></tr></tbody></table>","Example #1昼休みにつき、事務所は2時まで休みです。hintromajiEnglishひるやすみにつき、じむしょはじまでやすみです。hiruyasumi ni tsuki, jimusho wa 2 ji made yasumi desu.The office will be closed until 2 o’clock due to the lunch break.","Example #2現在、工事中につき、このエリアは通行ができません。hintromajiEnglishげんざい、こうじちゅうにつき、このエリアはつうこうができません。genzai, koujichuu ni tsuki, kono eria wa tsuukou ga dekimasen.Due to this area being currently under construction, you cannot pass through.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e3%81%a4%e3%81%8d-ni-tsuki-meaning/
ni watatte,にわたって,Learn Japanese grammar: に渡って 【】 (ni watatte). Meaning: throughout; over a period of ~. This is usually used in hiragana form and can be conjugated...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>にわたって</td></tr></tbody></table>",Example #1道路は数マイルにわたってまっすぐ続いていた。hintromajiEnglishどうろはすうまいるにわたってまっすぐつづいていた。douro wa suu mairu ni watatte massugu tsuzuiteita.The road ran straight for several miles.,Example #2広い地域にわたって大雪が降った。hintromajiEnglishひろいちいきにわたっておおゆきがふった。hiroi chiiki ni watatte ooyuki ga futta.There was heavy snow over a large area.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e3%82%8f%e3%81%9f%e3%81%a3%e3%81%a6-ni-watatte-meaning/
nimo kakawarazu,にも関わらず（にもかかわらず）,Learn Japanese grammar: 【にもかかわらず】(nimo kakawarazu). Meaning: despite; in spite of; nevertheless; although ~. This is used in both kanji and hiragana form.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (casual)</td><td rowspan=""4"">にも関わらず<br/>にもかかわらず</td></tr><tr><td>Noun + （である）</td></tr><tr><td>な-adjective + （である）</td></tr><tr><td>い-adjective</td></tr></tbody></table>","Example #1大学生にも関わらず、基本的な漢字が書けない人もいる。hintromajiEnglishだいがくせいにもかかわらず、きほんてきなかんじがかけないひともいる。daigakusei nimo kakawarazu, kihonteki na kanji ga kakenai hito mo iru.Despite being university students, there are some people who cannot write basic kanji.","Example #2問題が易しかったにも関わらず、不注意でミスをしてしまった。hintromajiEnglishもんだいがやさしかったにもかかわらず、ふちゅういでミスをしてしまった。mondai ga yasashikatta nimo kakawarazu, fuchuui de misu o shite shimatta.Even though the problem was easy, I made a careless mistake.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e3%82%82%e9%96%a2%e3%82%8f%e3%82%89%e3%81%9a-%e3%81%ab%e3%82%82%e3%81%8b%e3%81%8b%e3%82%8f%e3%82%89%e3%81%9a-nimo-kakawarazu-meaning/
nite,にて,"Learn Japanese grammar: (nite). Meaning: in, at, with, by (formal particle). This is a more formal version of , which is often used in announcements,...","<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>にて</td></tr></tbody></table>",Example #1今回のイベントは駅前にて行います。hintromajiEnglishこんかいのイベントはえきまえにておこないます。konkai no ibento wa ekimae nite okonai masu.This event will be held in front of the station.,"Example #2質問があれば電話かメールにて連絡ください。hintromajiEnglishしつもんがあればでんわかメールにてれんらくください。shitsumon ga areba denw ka meeru nite renraku kudasai.If there are any questions, please contact us by phone or email.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ab%e3%81%a6-nite-meaning/
no mo motto mo da,のももっともだ,no wonder; …is only natural,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ae%e3%82%82%e3%82%82%e3%81%a3%e3%81%a8%e3%82%82%e3%81%a0-no-mo-motto-mo-da-meaning/
no moto de,の下で（のもとで）,under; with ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ae%e4%b8%8b%e3%81%a7-%e3%81%ae%e3%82%82%e3%81%a8%e3%81%a7-no-moto-de-meaning/
no ue de wa,の上では（のうえでは）,"Learn Japanese grammar: 【のうえでは】(no ue de wa). Meaning: according to; from the viewpoint of ~. Sometimes, the extra particles around 上 (ue) may be removed....","<table class=""table table-bordered table-sm usage""><tbody><tr><td rowspan=""2"">Noun</td><td>の上で（は）</td></tr><tr><td>上の</td></tr></tbody></table>","Example #1規則の上では彼はまだ学生だ。hintromajiEnglishきそくのうえではかれはまだがくせいだ。kisoku no ue de wa kare wa mada gakusei da.According to the rules, he is still a student.",Example #2彼は仕事の上では私の先輩だ。hintromajiEnglishかれはしごとのうえではわたしのせんぱいだ。kare wa shigoto no ue de wa watashi no senpai da.He has more experience on the job than I do.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ae%e4%b8%8a%e3%81%a7%e3%81%af-no-ue-de-wa-meaning/
nomi,のみ,Learn Japanese grammar: (nomi). Meaning: only; nothing but​. This Japanese particle is used to express a limit or targeted range. It is very similar to...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>のみ</td></tr><tr><td colspan=""2"">*cannot be used with adjectives</td></tr></tbody></table>","Example #12,000円（大人のみ）。hintromajiEnglish2,000えん（おとなのみ）。2,000 en (otona nomi).2,000 yen (for adults only).",Example #2支払いは現金のみです。hintromajiEnglishしはらいはげんきんのみです。shiharai wa genkin nomi desu.Payment is by cash only.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ae%e3%81%bf-nomi-meaning/
nominarazu,のみならず,Learn Japanese grammar: (nominarazu). Meaning: not only; besides; as well as ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (dictionary form)</td><td rowspan=""4"">のみならず</td></tr><tr><td>Noun</td></tr><tr><td>な-adjective + である</td></tr><tr><td>い-adjective</td></tr></tbody></table>","Example #1彼は英語のみならず、スペイン語も話せる。hintromajiEnglishかれはえいごのみならず、スペインごもはなせる。kare wa eigo nominarazu, supein go mo hanaseru.Not only does he speak English, he speaks Spanish as well.","Example #2彼のアニメは国内のみならず、海外でも人気がある。hintromajiEnglishかれのアニメはこくないのみならず、かいがいでもにんきがある。kare no anime wa kokunai nominarazu, kaigai demo ninki ga aru.His anime is popular not only in Japan, but internationally as well.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%ae%e3%81%bf%e3%81%aa%e3%82%89%e3%81%9a-nominarazu-meaning/
nu,ぬ,Learn Japanese grammar: (nu). Meaning: negative verb conjugation; traditional version of ない. Simply replace ない form with ぬ. This is more traditional Japanese and not...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (ない form) <s>ない</s></td><td>ぬ</td></tr></tbody></table>",Example #1知らぬが仏。hintromajiEnglishしらぬがほとけ。shiranu ga hotoke.Ignorance is bliss.,Example #2彼は何にも知らぬ。hintromajiEnglishかれはなにもしらぬ。kare wa nanimo shiranu.He knows nothing.,https://jlptsensei.com/learn-japanese-grammar/%e3%81%ac-nu-negative-verb-meaning/
nuki ni shite / nuki de,抜きにして / 抜きで（ぬきにして/ ぬきで）,Meaning: without; leaving out. Learn Japanese Grammar 日本語文法 - JLPT N2 - 抜きにして・抜きで (nuki ni shite/nuki de). Study example sentences + vocabulary list.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td rowspan=""3"">Noun</td><td>抜きにして（は）</td></tr><tr><td>抜きで（は）</td></tr><tr><td>抜きに（は）</td></tr></tbody></table>",Example #1ハンバーガーはマスタード抜きでお願いします。hintromajiEnglishハンバーガーはマスタードぬきでおねがいします。hanbaaga wa masutaado nuki de onegai shimasu.No mustard on the hamburger please!,Example #2冗談抜きで真面目に考えってください。hintromajiEnglishじょうだんぬきでまじめにかんがえってください。joudan nuki de majime ni kangaette kudasai.Stop joking around and think about it seriously.,https://jlptsensei.com/learn-japanese-grammar/%e6%8a%9c%e3%81%8d%e3%81%ab%e3%81%97%e3%81%a6-%e6%8a%9c%e3%81%8d%e3%81%a7-nuki-ni-shite-nuki-de-meaning/
nuku,抜く（ぬく）,"Learn Japanese grammar: 【ぬく】(nuku). Meaning: to do something from beginning to end; completely, extremely ~.","<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb <s>ます</s> (stem form)</td><td>抜く</td></tr></tbody></table>","Example #1彼は、何においても頑張り抜く。hintromajiEnglishかれは、なににおいてもがんばりぬく。kare wa, nani ni oitemo ganbari nuku.He tries to do his best in everything.",Example #2あなたはこの仕事を最後までやり抜くことができますか。hintromajiEnglishあなたはこのしごとをさいごまでやりぬくことができますか。anata wa kono shigoto o saigo made yarinuku koto ga deki masu ka?Can you stick to this job until it's completed?,https://jlptsensei.com/learn-japanese-grammar/%e6%8a%9c%e3%81%8f-nuku-meaning/
o keiki ni,を契機に（をけいきに）,Learn Japanese grammar: 【をけいきに】(o keiki ni) / 【をけいきに】(o keiki toshite). Meaning: as a good opportunity/chance to; as a result of; make the best of ~....,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>を契機に<br/>を契機として</td></tr></tbody></table>","Example #1入院を契機に、今後はできるだけ毎日運動しようと思った。hintromajiEnglishにゅういんをけいきに、こんごはできるだけまいにちうんどうしようとおもった。nyuuin o keiki ni, kongo dekiru dake mainichi undou shiyou to omotta.As a result of my hospitalization, I am thinking to work out as much as possible every day from now on.",Example #2入社試験に落ちたのを契機に英会話の勉強を始めた。hintromajiEnglishにゅうしゃしけんにおちたのをけいきにえいかいわのべんきょうをはじめた。nyuusha shiken ni ochita no o keiki ni eikaiwa no benkyou o hajimeta.I made the best of failing the company entrance exam and started studying English conversation.,https://jlptsensei.com/learn-japanese-grammar/%e3%82%92%e5%a5%91%e6%a9%9f%e3%81%ab-o-keiki-ni-meaning/
o megutte,をめぐって,Learn Japanese grammar: (o megutte). Meaning: concerning; in regard to ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>をめぐって<br/>をめぐる</td></tr></tbody></table>","Example #1父の残した土地をめぐって、兄弟喧嘩が続いていく。hintromajiEnglishちちののこしたとちをめぐって、きょうだいけんかがつづいていく。chichi no nokoshita tochi o megutte, kyoudai kenka ga tsuzuiteiku.Concerning the father's leftover land, the fight among siblings continues.","Example #2昨日の会議では、新しい計画をめぐって、様々な意見が出された。hintromajiEnglishきのうのかいぎでは、あたらしいけいかくをめぐって、さまざまないけんがだされた。kinou no kaigi dewa atarashii keikaku o megutte, samazama na iken ga dasareta.At yesterday's meeting, many opinions were given regarding the new plan.",https://jlptsensei.com/learn-japanese-grammar/%e3%82%92%e3%82%81%e3%81%90%e3%81%a3%e3%81%a6-o-megutte-meaning/
o moto ni,をもとに,Learn Japanese grammar: 元にして 【】(o moto ni). Meaning: based on; derived from; building on; beginning with ~. This is usually written in hiragana form.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>をもとに<br/>をもとにして</td></tr></tbody></table>",Example #1試験の結果をもとにしてクラス分けを行います。hintromajiEnglishしけんのけっかをもとにしてクラスわけをおこないます。shiken no kekka o moto ni shite kurasu wake o okonaimasu.We’ll divide the class based on the test results.,Example #2この映画は実際にあった話をもとに作られた。hintromajiEnglishこのえいがはじっさいにあったはなしをもとにつくられた。kono eiga wa jissai ni atta hanashi o moto ni tsukurareta.This movie was made based on things that actually happened.,https://jlptsensei.com/learn-japanese-grammar/%e3%82%92%e3%82%82%e3%81%a8%e3%81%ab-o-moto-ni-meaning/
o nozoite,を除いて（をのぞいて）,Learn Japanese grammar: 【をのぞいて】(o nozoite). Meaning: except; with the exception of; excluding ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>を除いて(は)<br/>を除けば</td></tr></tbody></table>",Example #1彼は日曜日を除いて毎日働いている。hintromajiEnglishかれはにちようびをのぞいてまいにちはたらいている。kare wa nichiyoubi o nozoite mainichi hataraite iru.He works every day except Sundays.,"Example #2この本は２,３の間違いを除いて、とてもよい本です。hintromajiEnglishこのほんは２,３のまちがいをのぞいて、とてもよいほんです。kono hon wa 2 , 3 no machigai o nozoite, totemo yoi hon desu.This book is very good except for a few mistakes.",https://jlptsensei.com/learn-japanese-grammar/%e3%82%92%e9%99%a4%e3%81%84%e3%81%a6-o-nozoite-meaning/
o towazu,を問わず（をとわず）,Learn Japanese grammar: 【をとわず】(o towazu). Meaning: regardless of; irrespective of; no matter~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>を問わず</td></tr></tbody></table>",Example #1この公園では季節を問わず美しい花が見られます。hintromajiEnglishこのこうえんではきせつをとわずうつくしいはながみられます。kono kouen dewa kisetsu o towazu utsukushii hana ga miraremasu.You can see beautiful flowers in this park regardless of the season.,"Example #2このスポーツクラブは年齢を問わず誰でも入れます。hintromajiEnglishこのスポーツクラブはねんれいをとわずだれでもはいれます。kono supootsu kurabu wa nenrei o towazu dare demo hairemasu.Anyone can join this sports club, regardless of age.",https://jlptsensei.com/learn-japanese-grammar/%e3%82%92%e5%95%8f%e3%82%8f%e3%81%9a-o-towazu-meaning/
o~negau,お～願う（お～ねがう）,please do; could you please…; I ask of you to ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%8a%ef%bd%9e%e9%a1%98%e3%81%86-o-negau-meaning/
omake ni,おまけに,to make matters worse; besides; what's more; in addition; on top of that​,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%8a%e3%81%be%e3%81%91%e3%81%ab-omake-ni-meaning/
osoraku,恐らく（おそらく）,Learn Japanese grammar: 【おそらく】(osoraku). Meaning: perhaps; likely; probably; I dare say ~. Is often used in both the kanji and hiragana forms.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>おそらく</td><td>phrase</td></tr></tbody></table>",Example #1これは恐らく間違いです。hintromajiEnglishこれはおそらくまちがいです。kore wa osoraku machigai desu.This is likely a mistake.,Example #2彼は恐らくパーティーには来ないだろう。hintromajiEnglishかれはおそらくパーティーにはこないだろう。kare wa osoraku patii ni wa konai darou.He probably won't come to the party.,https://jlptsensei.com/learn-japanese-grammar/%e6%81%90%e3%82%89%e3%81%8f-osoraku-meaning/
osore ga aru,恐れがある（おそれがある）,it is feared that; to be in danger of; to be liable to ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e6%81%90%e3%82%8c%e3%81%8c%e3%81%82%e3%82%8b-osore-ga-aru-meaning/
oyobi,及び（および）,"Learn Japanese grammar: 【および】(oyobi). Meaning: and; as well as ~. This is used to list multiple nouns, it is similar in meaning to と (to)...","<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>および</td><td>Noun</td></tr></tbody></table>",Example #1鉛筆及び紙を持ってきてください。hintromajiEnglishえんぴつおよびかみをもってきてください。enpitsu oyobi kami o motte kite kudasai.Please bring a Pencil and a Paper.,"Example #2教室内での飲食及び喫煙はご遠慮ください。hintromajiEnglishきょうしつないでのいんしょくおよびきつえんはごえんりょください。kyoushitsunai de no inshoku oyobi kitsuen wa go enryo kudasai.Please restrain from eating, drinking, and smoking within the classrooms.",https://jlptsensei.com/learn-japanese-grammar/%e5%8f%8a%e3%81%b3-%e3%81%8a%e3%82%88%e3%81%b3-oyobi-meaning/
roku ni~nai,ろくに～ない,not well; not enough; improperly; insufficiently; unsatisfactorily​ ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%82%8d%e3%81%8f%e3%81%ab%ef%bd%9e%e3%81%aa%e3%81%84-roku-ni-nai-meaning/
saiwai na koto ni,幸いなことに（さいわいなことに）,Learn Japanese grammar: 【さいわい】(saiwai) / 【さいわいなことに】(saiwai na koto ni). Meaning: fortunately; luckily; thankfully ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>幸いなことに<br/>幸い</td><td>phrase</td></tr></tbody></table>","Example #1幸い彼は気づかなかった。hintromajiEnglishさいわいかれはきづかなかった。saiwai kare wa kizukanakatta.Luckily, he did not notice.","Example #2幸い私は締切に間に合った。hintromajiEnglishさいわいわたしはしめきりにまにあった。saiwai watashi wa shimekiri ni ma ni atta.Fortunately, I was able to meet the deadline.",https://jlptsensei.com/learn-japanese-grammar/%e5%b9%b8%e3%81%84%e3%81%aa%e3%81%93%e3%81%a8%e3%81%ab-saiwai-na-koto-ni-meaning/
sei ka,せいか,Learn Japanese grammar: (sei ka). Meaning: perhaps because ~. This can be used for both positive or negative outcomes.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb (casual)</td><td rowspan=""4"">せいか</td></tr><tr><td>Noun + の</td></tr><tr><td>な-adjective + な/だった</td></tr><tr><td>い-adjective</td></tr></tbody></table>","Example #1たくさん仕事をしたせいか、病気になってしまった。hintromajiEnglishたくさんしごとをしたせいか、びょうきになってしまった。takusan shigoto o shita sei ka, byouki ni natte shimatta.I got sick perhaps because I worked too much","Example #2薬を飲んだせいか頭痛が治った。hintromajiEnglishくすりをのんだせいかずつうがなおった。kusuri o nonda sei ka zutsuu ga naotta.My headache has gone away, likely from the medicine I took.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%9b%e3%81%84%e3%81%8b-sei-ka-meaning/
sekkaku,せっかく,"Learn Japanese grammar: 折角 【】(sekkaku). Meaning: especially; (thank you for) troubling to, going to great pains for ~. This is mostly written in hiragana form....","<table class=""table table-bordered table-sm usage""><tbody><tr><td>せっかく</td><td>clause (+ conjunction)</td></tr></tbody></table>","Example #1せっかく勉強したのに合格できなかった。hintromajiEnglishせっかくべんきょうしたのにごうかくできなかった。sekkaku benkyou shita noni gougaku dekinakatta.Even though I went through the effort of studying, I couldn't pass (the test).","Example #2せっかくレポートを書いたのに提出しなくてもよくなった。hintromajiEnglishせっかくレポートをかいたのにていしゅつしなくてもよくなった。sekkaku repooto o kaita noni teishutsu shinakutemo yoku natta.Even though I went through the effort of writing my report, I ended up not having to turn it in.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%9b%e3%81%a3%e3%81%8b%e3%81%8f-sekkaku-meaning/
semete,せめて,at least; at most ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%9b%e3%82%81%e3%81%a6-semete-meaning/
shidai,次第（しだい）,Learn Japanese grammar: 【しだい】(shidai). Meaning: depending on; as soon as ~. This may also be used with a Noun. See lesson for . It can...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>Verb <s>ます</s> (stem form)</td><td>次第</td></tr></tbody></table>","Example #1部屋の準備ができ次第、会議を始めます。hintromajiEnglishへやのじゅんびができしだい、かいぎをはじめます。heya no junbi ga deki shidai, kaigi o hajime masu.Once the room preparations are complete, we will begin the meeting.","Example #2雨がやみ次第、出発することにしましょう。hintromajiEnglishあめがやみしだい、しゅっぱつすることにしましょう。ame ga yami shidai, shuppatsu suru koto ni shimashou.Let's depart once the rain stops.",https://jlptsensei.com/learn-japanese-grammar/%e6%ac%a1%e7%ac%ac-shidai-meaning/
shidai de,次第で（しだいで）,"Learn Japanese grammar: 【しだいで】(shidai de). Meaning: depending on; so ~. To use with a Verb, see lesson for .","<table class=""table table-bordered table-sm usage""><tbody><tr><td>Noun</td><td>次第で（は）<br/>次第だ</td></tr></tbody></table>",Example #1我々が成功できるかどうかは君次第だ。hintromajiEnglishわれわれがせいこうできるかどうかはきみしだいだ。wareware ga seikou dekiru ka douka wa kimi shidai da.It is up to you whether we can succeed or not.,Example #2花火大会は天気次第で中止になる場合もあります。hintromajiEnglishはなびたいかいはてんきしだいでちゅうしになるばあいもあります。hanabi taikai wa tenki shidai de chuushi ni naru baai mo arimasu.The fireworks festival may be cancelled depending on the weather.,https://jlptsensei.com/learn-japanese-grammar/%e6%ac%a1%e7%ac%ac%e3%81%a7-shidai-de-meaning/
shidai ni,次第に（しだいに）,gradually (progress into a state); in sequence; in order,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e6%ac%a1%e7%ac%ac%e3%81%ab-shidai-ni-meaning/
shikamo,しかも,Learn Japanese grammar: (shikamo). Meaning: moreover; furthermore; and yet; what’s more ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>しかも</td><td>phrase</td></tr></tbody></table>","Example #1この教科書の説明はわかりやすくて、しかも詳しい 。hintromajiEnglishこのきょうかしょのせつめいはわかりやすくて、しかもくわしい。kono kyoukasho no setsumei wa wakari yasukute, shikamo kuwashii.This textbook’s explanations are easy to understand and what’s more, they’re very detailed.","Example #2今日はとても暑い。しかも、湿度も高いので何もしたくないだ。hintromajiEnglishきょうはとてもあつい。しかも、しつどもたかいのでなにもしたくないだ。kyou wa totemo atsui. shikamo, shitsudo mo takai node nani mo shitakunai da.It's very hot today, and furthermore it's very humid so I don't feel like doing anything.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%97%e3%81%8b%e3%82%82-shikamo-meaning/
sono ue,その上（そのうえ）,besides; in addition; furthermore ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%9d%e3%81%ae%e4%b8%8a-sono-ue-meaning/
sore na noni,それなのに,Learn Japanese grammar: (sore na noni). Meaning: and yet; despite this; but even so ~.,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>それなのに</td><td>phrase</td></tr></tbody></table>","Example #1毎日残業しているし、休日も出勤した。それなのに給料がまだ少ない。hintromajiEnglishまいにちざんぎょうしているし、きゅうじつもしゅっきんした。それなのにきゅうりょうがまだすくない。mainichi zangyou shite iru shi, kyuujitsu mo shukkin shita. sore na noni kyuuryou ga mada sukunai.I work overtime everyday and even work on holidays. Despite that, my salary is still low.","Example #2この間に買った時計は高かった。それなのにすぐに壊れた。hintromajiEnglishこのあいだにかったとけいはたかかった。それなのにすぐにこわれた。kono aida ni katta tokei wa takakatta. sore na noni sugu ni kowareta.The watch I bought recently was really expensive, but despite that it broke right away.",https://jlptsensei.com/learn-japanese-grammar/%e3%81%9d%e3%82%8c%e3%81%aa%e3%81%ae%e3%81%ab-sore-na-noni-meaning/
sore nara,それなら,if that’s the case; if so ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%9d%e3%82%8c%e3%81%aa%e3%82%89-sore-nara-meaning/
sore ni shitemo,それにしても,nevertheless; at any rate; even so; be that as it may ~,<em>(no usage table)</em>,,,https://jlptsensei.com/learn-japanese-grammar/%e3%81%9d%e3%82%8c%e3%81%ab%e3%81%97%e3%81%a6%e3%82%82-sore-ni-shitemo-meaning/
sou ieba,そう言えば（そういえば）,Learn Japanese grammar: 【そういえば】(sou ieba). Meaning: come to think of it; now that you mention it ~. Both the kanji and hiragana version may be...,"<table class=""table table-bordered table-sm usage""><tbody><tr><td>そういえば</td><td>phrase</td></tr></tbody></table>","Example #1そういえば、子供のころ、両親と一緒にここに来たことを覚えている。hintromajiEnglishそういえば、こどものころ、りょうしんといっしょにここにきたことをおぼえている。sou ieba, kodomo no koro, ryoushin to issho ni koko ni kita koto o oboete iru.Come to think of it, I remember coming here together with my parents during my childhood.","Example #2いい家ですね。そういえば、お兄さんは建築家さんでしたよね。hintromajiEnglishいいいえですね。そういえば、おにいさんはけんちくかさんでしたよね。ii iedesu ne. sou ieba, oniisan wa kenchikuka san deshita yo ne.It’s a very nice house. Come to think of it, isn’t your big brother an architect?",https://jlptsensei.com/learn-japanese-grammar/%e3%81%9d%e3%81%86%e8%a8%80%e3%81%88%e3%81%b0-sou-ieba-meaning/
